videoTime;deviceName;eyeResolution;fov;targetFramerate;freezeTime;videoStartDelay;bufferingCount;networkLatency;videoResolution;videoLength;videoFrameRate;videoFrameCount;videoFinalFrame;deviceModel;freezes
0.92;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;23;G3 3500 (Dell Inc.);""
1.92;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;48;G3 3500 (Dell Inc.);""
2.92;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;73;G3 3500 (Dell Inc.);""
3.92;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;98;G3 3500 (Dell Inc.);""
4.92;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;123;G3 3500 (Dell Inc.);""
5.92;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;148;G3 3500 (Dell Inc.);""
6.36;;0x0;60;-1;0,6;0,06;1;1710,1;640x360;108,52;25,00;2713;159;G3 3500 (Dell Inc.);""
6.36;;0x0;60;-1;1,6;0,06;1;1710,1;640x360;108,52;25,00;2713;159;G3 3500 (Dell Inc.);""
6.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;169;G3 3500 (Dell Inc.);"[6,36-8,57:2,21s]"
7.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;194;G3 3500 (Dell Inc.);""
8.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;219;G3 3500 (Dell Inc.);""
9.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;244;G3 3500 (Dell Inc.);""
10.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;269;G3 3500 (Dell Inc.);""
11.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;294;G3 3500 (Dell Inc.);""
12.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;319;G3 3500 (Dell Inc.);""
13.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;344;G3 3500 (Dell Inc.);""
14.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;369;G3 3500 (Dell Inc.);""
15.76;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;394;G3 3500 (Dell Inc.);""
16.00;;0x0;60;-1;0,8;0,06;1;1710,1;640x360;108,52;25,00;2713;400;G3 3500 (Dell Inc.);""
16.00;;0x0;60;-1;1,8;0,06;1;1710,1;640x360;108,52;25,00;2713;400;G3 3500 (Dell Inc.);""
16.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;408;G3 3500 (Dell Inc.);"[16,00-18,49:2,49s]"
17.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;433;G3 3500 (Dell Inc.);""
18.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;458;G3 3500 (Dell Inc.);""
19.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;483;G3 3500 (Dell Inc.);""
20.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;508;G3 3500 (Dell Inc.);""
21.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;533;G3 3500 (Dell Inc.);""
22.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;558;G3 3500 (Dell Inc.);""
23.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;583;G3 3500 (Dell Inc.);""
24.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;608;G3 3500 (Dell Inc.);""
25.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;633;G3 3500 (Dell Inc.);""
26.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;658;G3 3500 (Dell Inc.);""
27.32;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;683;G3 3500 (Dell Inc.);""
28.00;;0x0;60;-1;0,3;0,06;1;1710,1;640x360;108,52;25,00;2713;700;G3 3500 (Dell Inc.);""
28.00;;0x0;60;-1;1,3;0,06;1;1710,1;640x360;108,52;25,00;2713;700;G3 3500 (Dell Inc.);""
28.00;;0x0;60;-1;2,3;0,06;1;1710,1;640x360;108,52;25,00;2713;700;G3 3500 (Dell Inc.);""
28.00;;0x0;60;-1;3,3;0,06;1;1710,1;640x360;108,52;25,00;2713;700;G3 3500 (Dell Inc.);""
28.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;710;G3 3500 (Dell Inc.);"[28,00-31,92:3,92s]"
29.44;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;736;G3 3500 (Dell Inc.);""
30.44;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;761;G3 3500 (Dell Inc.);""
31.44;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;786;G3 3500 (Dell Inc.);""
32.44;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;811;G3 3500 (Dell Inc.);""
33.44;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;836;G3 3500 (Dell Inc.);""
34.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;860;G3 3500 (Dell Inc.);""
35.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;885;G3 3500 (Dell Inc.);""
35.84;;0x0;60;-1;0,6;0,06;1;1710,1;640x360;108,52;25,00;2713;896;G3 3500 (Dell Inc.);""
35.84;;0x0;60;-1;1,6;0,06;1;1710,1;640x360;108,52;25,00;2713;896;G3 3500 (Dell Inc.);""
35.84;;0x0;60;-1;2,6;0,06;1;1710,1;640x360;108,52;25,00;2713;896;G3 3500 (Dell Inc.);""
36.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;921;G3 3500 (Dell Inc.);"[35,84-38,45:2,61s]"
37.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;946;G3 3500 (Dell Inc.);""
38.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;971;G3 3500 (Dell Inc.);""
39.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;996;G3 3500 (Dell Inc.);""
40.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1021;G3 3500 (Dell Inc.);""
41.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1046;G3 3500 (Dell Inc.);""
42.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1071;G3 3500 (Dell Inc.);""
43.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1096;G3 3500 (Dell Inc.);""
44.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1121;G3 3500 (Dell Inc.);""
45.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1146;G3 3500 (Dell Inc.);""
46.16;;0x0;60;-1;0,7;0,06;1;1710,1;640x360;108,52;25,00;2713;1154;G3 3500 (Dell Inc.);""
46.16;;0x0;60;-1;1,7;0,06;1;1710,1;640x360;108,52;25,00;2713;1154;G3 3500 (Dell Inc.);""
46.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1170;G3 3500 (Dell Inc.);"[46,16-48,23:2,07s]"
47.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1195;G3 3500 (Dell Inc.);""
48.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1220;G3 3500 (Dell Inc.);""
49.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1245;G3 3500 (Dell Inc.);""
50.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1270;G3 3500 (Dell Inc.);""
51.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1295;G3 3500 (Dell Inc.);""
52.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1320;G3 3500 (Dell Inc.);""
53.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1345;G3 3500 (Dell Inc.);""
54.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1370;G3 3500 (Dell Inc.);""
55.80;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1395;G3 3500 (Dell Inc.);""
55.88;;0x0;60;-1;0,9;0,06;1;1710,1;640x360;108,52;25,00;2713;1397;G3 3500 (Dell Inc.);""
55.88;;0x0;60;-1;1,9;0,06;1;1710,1;640x360;108,52;25,00;2713;1397;G3 3500 (Dell Inc.);""
55.88;;0x0;60;-1;2,9;0,06;1;1710,1;640x360;108,52;25,00;2713;1397;G3 3500 (Dell Inc.);""
56.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1418;G3 3500 (Dell Inc.);"[55,88-59,02:3,14s]"
57.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1443;G3 3500 (Dell Inc.);""
58.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1468;G3 3500 (Dell Inc.);""
59.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1493;G3 3500 (Dell Inc.);""
60.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1518;G3 3500 (Dell Inc.);""
61.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1543;G3 3500 (Dell Inc.);""
62.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1568;G3 3500 (Dell Inc.);""
63.72;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1593;G3 3500 (Dell Inc.);""
64.20;;0x0;60;-1;0,5;0,06;1;1710,1;640x360;108,52;25,00;2713;1605;G3 3500 (Dell Inc.);""
64.20;;0x0;60;-1;1,5;0,06;1;1710,1;640x360;108,52;25,00;2713;1605;G3 3500 (Dell Inc.);""
64.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1610;G3 3500 (Dell Inc.);"[64,20-66,56:2,36s]"
65.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1635;G3 3500 (Dell Inc.);""
66.36;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1659;G3 3500 (Dell Inc.);""
67.36;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1684;G3 3500 (Dell Inc.);""
68.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1710;G3 3500 (Dell Inc.);""
69.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1735;G3 3500 (Dell Inc.);""
69.56;;0x0;60;-1;0,8;0,06;1;1710,1;640x360;108,52;25,00;2713;1739;G3 3500 (Dell Inc.);""
69.56;;0x0;60;-1;1,8;0,06;1;1710,1;640x360;108,52;25,00;2713;1739;G3 3500 (Dell Inc.);""
69.56;;0x0;60;-1;2,8;0,06;1;1710,1;640x360;108,52;25,00;2713;1739;G3 3500 (Dell Inc.);""
69.88;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1747;G3 3500 (Dell Inc.);"[69,56-73,12:3,56s]"
70.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1771;G3 3500 (Dell Inc.);""
71.88;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1797;G3 3500 (Dell Inc.);""
72.88;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1822;G3 3500 (Dell Inc.);""
73.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1846;G3 3500 (Dell Inc.);""
74.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1871;G3 3500 (Dell Inc.);""
75.84;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1896;G3 3500 (Dell Inc.);""
76.52;;0x0;60;-1;0,4;0,06;1;1710,1;640x360;108,52;25,00;2713;1913;G3 3500 (Dell Inc.);""
76.52;;0x0;60;-1;1,4;0,06;1;1710,1;640x360;108,52;25,00;2713;1913;G3 3500 (Dell Inc.);""
76.52;;0x0;60;-1;2,4;0,06;1;1710,1;640x360;108,52;25,00;2713;1913;G3 3500 (Dell Inc.);""
76.52;;0x0;60;-1;3,4;0,06;1;1710,1;640x360;108,52;25,00;2713;1913;G3 3500 (Dell Inc.);""
77.08;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1927;G3 3500 (Dell Inc.);"[76,52-80,32:3,80s]"
78.08;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1952;G3 3500 (Dell Inc.);""
79.08;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;1977;G3 3500 (Dell Inc.);""
80.08;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2002;G3 3500 (Dell Inc.);""
81.08;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2027;G3 3500 (Dell Inc.);""
81.72;;0x0;60;-1;0,4;0,06;1;1710,1;640x360;108,52;25,00;2713;2043;G3 3500 (Dell Inc.);""
81.72;;0x0;60;-1;1,4;0,06;1;1710,1;640x360;108,52;25,00;2713;2043;G3 3500 (Dell Inc.);""
81.72;;0x0;60;-1;2,4;0,06;1;1710,1;640x360;108,52;25,00;2713;2043;G3 3500 (Dell Inc.);""
82.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2062;G3 3500 (Dell Inc.);"[81,72-84,36:2,64s]"
83.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2087;G3 3500 (Dell Inc.);""
84.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2112;G3 3500 (Dell Inc.);""
85.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2137;G3 3500 (Dell Inc.);""
86.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2162;G3 3500 (Dell Inc.);""
87.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2187;G3 3500 (Dell Inc.);""
88.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2212;G3 3500 (Dell Inc.);""
89.48;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2237;G3 3500 (Dell Inc.);""
90.32;;0x0;60;-1;0,2;0,06;1;1710,1;640x360;108,52;25,00;2713;2258;G3 3500 (Dell Inc.);""
90.32;;0x0;60;-1;1,2;0,06;1;1710,1;640x360;108,52;25,00;2713;2258;G3 3500 (Dell Inc.);""
90.32;;0x0;60;-1;2,2;0,06;1;1710,1;640x360;108,52;25,00;2713;2258;G3 3500 (Dell Inc.);""
90.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2260;G3 3500 (Dell Inc.);"[90,32-93,43:3,11s]"
91.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2285;G3 3500 (Dell Inc.);""
92.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2310;G3 3500 (Dell Inc.);""
93.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2335;G3 3500 (Dell Inc.);""
94.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2360;G3 3500 (Dell Inc.);""
95.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2385;G3 3500 (Dell Inc.);""
96.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2410;G3 3500 (Dell Inc.);""
97.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2435;G3 3500 (Dell Inc.);""
98.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2460;G3 3500 (Dell Inc.);""
99.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2485;G3 3500 (Dell Inc.);""
100.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2510;G3 3500 (Dell Inc.);""
101.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2535;G3 3500 (Dell Inc.);""
102.20;;0x0;60;-1;0,2;0,06;1;1710,1;640x360;108,52;25,00;2713;2555;G3 3500 (Dell Inc.);""
102.20;;0x0;60;-1;1,2;0,06;1;1710,1;640x360;108,52;25,00;2713;2555;G3 3500 (Dell Inc.);""
102.20;;0x0;60;-1;2,2;0,06;1;1710,1;640x360;108,52;25,00;2713;2555;G3 3500 (Dell Inc.);""
102.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2560;G3 3500 (Dell Inc.);"[102,20-105,25:3,05s]"
103.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2585;G3 3500 (Dell Inc.);""
104.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2610;G3 3500 (Dell Inc.);""
105.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2635;G3 3500 (Dell Inc.);""
106.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2660;G3 3500 (Dell Inc.);""
107.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,52;25,00;2713;2685;G3 3500 (Dell Inc.);""
108.40;;0x0;60;-1;0,0;0,06;1;1710,1;640x360;108,48;25,00;2712;2710;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;0,2;0,06;1;1710,1;640x360;108,48;25,00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;1,2;0,06;1;1710,1;640x360;108,48;25,00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;2,2;0,06;1;1710,1;640x360;108,48;25,00;2712;2711;G3 3500 (Dell Inc.);""
108.44;;0x0;60;-1;3,2;0,06;1;1710,1;640x360;108,48;25,00;2712;2711;G3 3500 (Dell Inc.);""
0.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;15;G3 3500 (Dell Inc.);"[108,44-112,05:3,61s]"
1.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;40;G3 3500 (Dell Inc.);""
2.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;65;G3 3500 (Dell Inc.);""
3.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;90;G3 3500 (Dell Inc.);""
4.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;115;G3 3500 (Dell Inc.);""
5.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;140;G3 3500 (Dell Inc.);""
6.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;165;G3 3500 (Dell Inc.);""
7.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;190;G3 3500 (Dell Inc.);""
8.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;215;G3 3500 (Dell Inc.);""
9.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;240;G3 3500 (Dell Inc.);""
10.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;265;G3 3500 (Dell Inc.);""
11.24;;0x0;60;-1;0,4;0,06;2;1710,1;640x360;108,48;25,00;2712;281;G3 3500 (Dell Inc.);""
11.24;;0x0;60;-1;1,4;0,06;2;1710,1;640x360;108,48;25,00;2712;281;G3 3500 (Dell Inc.);""
11.24;;0x0;60;-1;2,4;0,06;2;1710,1;640x360;108,48;25,00;2712;281;G3 3500 (Dell Inc.);""
11.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;284;G3 3500 (Dell Inc.);"[11,24-14,52:3,28s]"
12.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;309;G3 3500 (Dell Inc.);""
13.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;334;G3 3500 (Dell Inc.);""
14.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;359;G3 3500 (Dell Inc.);""
15.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;384;G3 3500 (Dell Inc.);""
16.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;409;G3 3500 (Dell Inc.);""
17.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;434;G3 3500 (Dell Inc.);""
18.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;459;G3 3500 (Dell Inc.);""
19.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;484;G3 3500 (Dell Inc.);""
20.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;509;G3 3500 (Dell Inc.);""
21.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;534;G3 3500 (Dell Inc.);""
22.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;559;G3 3500 (Dell Inc.);""
23.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;584;G3 3500 (Dell Inc.);""
24.36;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;609;G3 3500 (Dell Inc.);""
25.04;;0x0;60;-1;0,3;0,06;2;1710,1;640x360;108,48;25,00;2712;626;G3 3500 (Dell Inc.);""
25.04;;0x0;60;-1;1,3;0,06;2;1710,1;640x360;108,48;25,00;2712;626;G3 3500 (Dell Inc.);""
25.04;;0x0;60;-1;2,3;0,06;2;1710,1;640x360;108,48;25,00;2712;626;G3 3500 (Dell Inc.);""
25.04;;0x0;60;-1;3,3;0,06;2;1710,1;640x360;108,48;25,00;2712;626;G3 3500 (Dell Inc.);""
25.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;640;G3 3500 (Dell Inc.);"[25,04-28,83:3,79s]"
26.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;665;G3 3500 (Dell Inc.);""
27.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;690;G3 3500 (Dell Inc.);""
28.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;715;G3 3500 (Dell Inc.);""
29.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;740;G3 3500 (Dell Inc.);""
30.60;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;765;G3 3500 (Dell Inc.);""
30.92;;0x0;60;-1;0,7;0,06;2;1710,1;640x360;108,48;25,00;2712;773;G3 3500 (Dell Inc.);""
30.92;;0x0;60;-1;1,7;0,06;2;1710,1;640x360;108,48;25,00;2712;773;G3 3500 (Dell Inc.);""
31.16;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;779;G3 3500 (Dell Inc.);"[30,92-33,42:2,50s]"
32.16;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;804;G3 3500 (Dell Inc.);""
33.16;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;829;G3 3500 (Dell Inc.);""
34.16;;0x0;60;-1;0,0;0,06;2;1710,1;640x360;108,48;25,00;2712;854;G3 3500 (Dell Inc.);""
